flight id:401
flight code:Su-27
origin:RU
date:2011-06-01
from:kobuleti
to:batumi
motor(s):2
mass aircraft:17500.032952
mass fuel:17500.032952
lift coef:1.3276531002791723
drag coef:0.012475794761808172

timestamp,longitude,latitude,altitude,roll,pitch,yaw,u,v,heading,air_speed,engine_0,engine_1,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893656.86,3.0185508,5.5781168,24.33,-1.0,-1.5,223.6,298921.22,-49765.27,-1.0,5.4416436108214965,4886457.50161526,4886457.50161526,28.365112562570356,7.530443494601535,25028.215795006905,81.30000000000001,29.01305580684189
1306893677.85,3.0169787,5.5769347,24.33,-1.0,-1.6,223.6,298804.5,-49904.28,-1.0,5.4416436108214965,4433399.143025905,4433399.143025905,26.94223108844162,7.236593394616152,24520.232198379377,81.70000000000002,29.01282614804924
1306893682.28,3.0152431,5.5756295,24.33,-1.0,-1.8,223.6,298675.63,-50057.75,-1.0,41.89567376982276,3496065.538419791,3496065.538419791,27.569949220094713,6.89098046419034,23867.95911427704,81.9,29.012619455135855
1306893686.07,3.0132552,5.5741347,24.43,-1.0,0.8,223.6,298528.0,-50233.53,-1.0,57.220537849712166,2502052.128708447,2502052.128708447,27.17659283931647,6.921147348398308,24402.429407665448,83.3,29.012489315153353
1306893686.49,3.0130064,5.5739476,24.49,-1.0,3.9,223.6,298509.53,-50255.53,-1.0,65.04486724748502,1777212.8801093714,1777212.8801093714,26.12687679461498,6.965668625624744,24495.824802816027,83.2,29.012428072808646
1306893686.91,3.0127525,5.5737566,24.54,-1.0,5.9,223.6,298490.66,-50277.98,-1.0,66.47829045803573,1777212.880109371,1777212.880109371,26.126876794614976,6.965668625624744,24495.824802816027,83.20000000000002,29.012428072808646
1306893687.33,3.0124872,5.5735571,24.57,-1.0,7.2,223.6,298470.97,-50301.44,-1.0,69.57381821092052,2502052.128708447,2502052.128708447,27.17659283931647,6.921147348398307,24402.429407665448,83.30000000000001,29.012489315153353
1306893687.75,3.0122218,5.5733575,24.6,-1.0,8.1,223.6,298451.25,-50324.91,-1.0,69.63866457862966,3496065.538419791,3496065.538419791,27.569949220094713,6.8909804641903385,23867.959114277037,81.9,29.012619455135855
1306893688.17,3.0119493,5.5731526,24.6,-1.0,8.7,223.6,298431.03,-50349.0,-1.0,71.53365614042418,4433399.143025906,4433399.143025906,26.942231088441616,7.236593394616152,24520.232198379377,81.70000000000002,29.012826148049243
1306893688.59,3.0116719,5.5729439,24.63,-1.0,9.1,223.6,298410.44,-50373.54,-1.0,72.92029011921673,4886457.50161526,4886457.50161526,28.365112562570356,7.530443494601534,25028.21579500691,81.30000000000001,29.0130558068419
1306893689.01,3.0113839,5.5727273,24.76,-1.0,9.7,223.6,298389.03,-50399.01,-1.0,75.87286939073985,4803820.214651794,4803820.214651794,26.576140866460687,7.426694818139734,25255.64157319242,82.1,29.013384984444695
1306893689.43,3.0110984,5.5725125,25.1,-1.0,10.2,223.6,298367.84,-50424.26,-1.0,75.13761826289812,4590472.702933437,4590472.702933437,27.95748166981265,7.420913114108705,25275.009818526538,84.80000000000001,29.0139744420125
1306893689.85,3.0108022,5.5722896,25.77,-1.0,10.5,223.6,298345.84,-50450.47,-1.0,78.13991660751265,4208725.225703263,4208725.225703263,27.316306670793868,7.7458230150386544,25713.308083804946,85.10000000000002,29.015076804217227
1306893690.27,3.0105029,5.5720643,26.8,-1.0,10.8,223.6,298323.63,-50476.96,-1.0,78.99289921930361,4005391.745808843,4005391.745808843,28.0552079248493,7.941108701539111,25019.214894542172,86.50000000000001,29.016891108679168
1306893692.37,3.0089061,5.5708576,38.16,-1.0,11.0,223.6,298205.06,-50618.8,-1.0,84.85203360985773,4137597.4284555465,4137597.4284555465,27.232199879703508,7.854351714186022,24821.258487786323,88.70000000000002,29.02735589433096
1306893692.79,3.0085725,5.570604,41.6,0.1,11.0,223.6,298180.31,-50648.61,-1.0,89.2677572162984,4158270.7289854283,4158270.7289854283,28.00086595830987,7.758859105916277,25371.70842997409,86.60000000000001,29.04041582433971
1306893693.21,3.0082262,5.5703401,45.51,0.1,10.9,223.6,298154.63,-50679.62,-1.0,92.96924627280248,4642010.724588753,4642010.724588753,27.529587414096426,7.9309208524534975,25392.765638089622,88.1,29.05644600806674
