timestamp,longitude,latitude,altitude,roll,pitch,yaw,u,v,heading,air_speed,engine_0,engine_1,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893630.65,7.487179,3.1783563,-3.28084,-1.0,-0.8,-1.0,2245197.9393004,-934220.6335696,-1.0,303.5816715974697,9008.481578812305,9008.481578812305,303.4853681915473,0.07622261299715452,3.6196512237052354,93.19999999999999,0.304940309525422
1306893631.07,7.4868134,3.1783103,155.64304959999998,-1.0,2.4,-1.0,2245100.5639692,-934248.6191347999,-1.0,303.5816715974697,10034.899300312809,10034.899300312809,304.2533900005026,0.07846479241201094,3.7002302284156134,94.6,0.30493510392612194
1306893631.49,7.4864484,3.1782644,155.77428319999999,-1.0,4.7,-1.0,2245003.35268,-934276.4078496,-1.0,159.65793042418497,13353.349084313753,13353.349084313753,304.1855976108655,0.07995644130557687,3.746704057646046,96.30000000000001,0.304933113549919
1306893631.91,7.4860695,3.1782167,155.8727084,-1.0,6.3,-1.0,2244902.46685,-934305.31205,-1.0,165.88203772515539,17931.101716150486,17931.101716150486,305.6387563269067,0.08198928907791324,3.7951933224629393,96.4,0.30493250112647186
1306893632.33,7.4856834,3.1781682,155.9383252,-1.0,7.3,-1.0,2244799.7437496,-934334.83961,-1.0,169.01983381369686,21325.089285028247,21325.089285028247,306.188883645378,0.08116322788531508,3.8457782940424905,99.20000000000002,0.30493227146767926
1306893632.75,7.4852914,3.1781188,156.003942,-1.0,7.9,-1.0,2244695.3802292,-934364.6624456,-1.0,171.72038194631227,21325.08928502825,21325.08928502825,306.188883645378,0.08116322788531508,3.8457782940424905,99.2,0.3049322714676792
1306893633.17,7.4848934,3.1780688,156.03675040000002,-1.0,8.4,-1.0,2244589.5731392,-934395.1414492,-1.0,174.25051800835467,17931.101716150486,17931.101716150486,305.6387563269067,0.08198928907791324,3.7951933224629397,96.39999999999999,0.3049325011264719
1306893633.59,7.4844819,3.178017,156.1351756,-1.0,8.8,-1.0,2244480.0587,-934426.5062796,-1.0,180.43850493703007,13353.349084313757,13353.349084313757,304.1855976108655,0.07995644130557684,3.746704057646046,96.3,0.304933113549919
1306893634.01,7.4840754,3.1779659,156.6273016,-1.0,9.2,-1.0,2244371.79098,-934457.5758343999,-1.0,178.36027590990253,10034.89930031281,10034.89930031281,304.2533900005026,0.07846479241201093,3.7002302284156143,94.60000000000001,0.30493510392612194
1306893634.43,7.4836482,3.1779121,157.87402079999998,-1.0,9.7,-1.0,2244258.2082992,-934490.1545756,-1.0,187.33395449898157,9008.481578812305,9008.481578812305,303.4853681915473,0.07622261299715452,3.6196512237052354,93.2,0.30494030952542206
1306893634.85,7.4832194,3.177858,160.10499199999998,-1.0,9.9,-1.0,2244143.9694504,-934522.8645504,-1.0,188.44309459441874,9542.782521501462,9542.782521501462,302.40530138097876,0.07687535546868622,3.5599962614506597,91.9,0.3053215431212225
1306893635.27,7.4827808,3.1778026,163.4842572,-1.0,10.1,-1.0,2244027.30278,-934556.4931604,-1.0,192.6717664218702,10102.090082273613,10102.090082273613,303.05541037451104,0.07415969062320249,3.4976949419093724,90.7,0.3053398392717038
1306893638.63,7.4789812,3.1773113,238.81234360000002,0.2,10.1,-1.0,2243016.6072095996,-934851.2766343999,-1.0,209.6549217672517,10428.750023942754,10428.750023942754,302.0731163327931,0.0736580698488197,3.455350350444186,87.9,0.30553359473977026
1306893639.47,7.4779076,3.1771663,273.91733159999995,0.3,10.1,-1.0,2242731.1741295997,-934936.87375,-1.0,238.97818371760826,11082.241508674799,11082.241508674799,300.4617836265882,0.07134515238083054,3.520309528650393,86.5,0.30580903218508954
1306893639.89,7.4773579,3.1770906,294.12730600000003,0.4,10.1,-1.0,2242585.1767495996,-934981.16509,-1.0,245.25335095697062,12794.01929091175,12794.01929091175,298.22460655094943,0.07096892370757162,3.4603287110440375,85.5,0.3061314731299714
